0.108802979745	-0.002989059006
0.232593388747	-0.0168672799454
0.387328781198	-0.0561018493127
0.542436684756	-0.117740199262
0.688465169944	-0.200346121192
0.824634320905	-0.298675403756
0.945867135072	-0.414753135704
1.05006253556	-0.546606949037
1.131035321	-0.693866007235
1.19524601702	-0.849170290938
1.2373744996	-1.01166622688
1.25207027894	-1.17888526229
1.24355500651	-1.3467242673
1.21655417072	-1.51259154705
1.16699447812	-1.67296310642
1.09570767313	-1.82514247199
1.00421859787	-1.96587189846
0.894074166253	-2.09277719254
0.764469776073	-2.19973474225
0.623843456444	-2.29171987419
0.469947801834	-2.35920383831
0.30953231483	-2.40928242354
0.143934320793	-2.43673157808
-0.0239232971822	-2.4364411266
-0.190328698431	-2.41297940997
-0.353125665915	-2.37128462188
-0.506794488495	-2.30326421927
-0.652012093926	-2.21868656429
-0.781256284954	-2.11127874758
-0.894326454672	-1.98722227683
-0.989322501203	-1.84859796125
-1.0684228054	-1.70033534063
-1.12193514874	-1.54103334559
-1.15752217707	-1.37679065201
-1.17439631268	-1.2095884024
-1.15878989098	-1.04245615119
-1.12934564225	-0.877004362103
-1.07296164807	-0.71869783769
-0.991194088979	-0.571882807695
-0.893718445924	-0.435001567165
-0.778434454538	-0.313012933608
-0.644580005064	-0.211751825201
-0.497875127506	-0.129824056692
-0.343019337051	-0.0646002987469
-0.179509524421	-0.0258600774426
-0.0127241632554	-0.00541527680719
0.155095371532	-0.00815857513379
0.311619357077	-0.0323556165459
0.440701427945	-0.0565730170148
0.546757599243	-0.0768041521058
0.672766902581	-0.100849303547
0.790888702889	-0.123385393273
0.894363496583	-0.143122595947
